Date,Value
2019-12-20,44456197.0
2019-12-19,44438250.0
2019-12-18,44400348.0
2019-12-17,44374719.0
2019-12-16,44346912.0
2019-12-15,44309907.0
2019-12-14,44281785.0
2019-12-13,44240465.0
2019-12-12,44207970.0
2019-12-11,44168427.0
2019-12-10,44136402.0
2019-12-09,44101415.0
2019-12-08,44076764.0
2019-12-07,44058104.0
2019-12-06,44025056.0
2019-12-05,44005417.0
2019-12-04,43961441.0
2019-12-03,43942330.0
2019-12-02,43894096.0
2019-12-01,43876788.0
2019-11-30,43856231.0
2019-11-29,43828027.0
2019-11-28,43798646.0
2019-11-27,43757758.0
2019-11-26,43738067.0
2019-11-25,43703259.0
2019-11-24,43684144.0
2019-11-23,43653838.0
2019-11-22,43590972.0
2019-11-21,43565193.0
2019-11-20,43518795.0
2019-11-19,43482962.0
2019-11-18,43443185.0
2019-11-17,43419876.0
2019-11-16,43377088.0
2019-11-15,43351676.0
2019-11-14,43336137.0
2019-11-13,43305277.0
2019-11-12,43285709.0
2019-11-11,43262806.0
2019-11-10,43245198.0
2019-11-09,43230209.0
2019-11-08,43208745.0
2019-11-07,43181906.0
2019-11-06,43144770.0
2019-11-05,43127467.0
2019-11-04,43102547.0
2019-11-03,43090624.0
2019-11-02,43074946.0
2019-11-01,43052627.0
2019-10-31,43024639.0
2019-10-30,42996490.0
2019-10-29,42976277.0
2019-10-28,42942373.0
2019-10-27,42925721.0
2019-10-26,42903322.0
2019-10-25,42878958.0
2019-10-24,42854235.0
2019-10-23,42830080.0
2019-10-22,42802541.0
2019-10-21,42763100.0
2019-10-20,42750716.0
2019-10-19,42733586.0
2019-10-18,42712974.0
2019-10-17,42696924.0
2019-10-16,42671767.0
2019-10-15,42652208.0
2019-10-14,42625671.0
2019-10-13,42613986.0
2019-10-12,42587356.0
2019-10-11,42560844.0
2019-10-10,42523473.0
2019-10-09,42502529.0
2019-10-08,42480269.0
2019-10-07,42455257.0
2019-10-06,42434994.0
2019-10-05,42421559.0
2019-10-04,42403406.0
2019-10-03,42362119.0
2019-10-02,42331656.0
2019-10-01,42308106.0
2019-09-30,42285656.0
2019-09-29,42268763.0
2019-09-28,42244254.0
2019-09-27,42228447.0
2019-09-26,42209864.0
2019-09-25,42185530.0
2019-09-24,42166786.0
2019-09-23,42142254.0
2019-09-22,42127508.0
2019-09-21,42105327.0
2019-09-20,42090468.0
2019-09-19,42066493.0
2019-09-18,42039692.0
2019-09-17,42022852.0
2019-09-16,41986298.0
2019-09-15,41975759.0
2019-09-14,41949875.0
2019-09-13,41930372.0
2019-09-12,41908663.0
2019-09-11,41848524.0
2019-09-10,41831117.0
2019-09-09,41792644.0
2019-09-08,41778659.0
2019-09-07,41755029.0
2019-09-06,41734044.0
2019-09-05,41710860.0
2019-09-04,41683490.0
2019-09-03,41663507.0
2019-09-02,41641265.0
2019-09-01,41624155.0
2019-08-31,41600095.0
2019-08-30,41572276.0
2019-08-29,41556264.0
2019-08-28,41531292.0
2019-08-27,41514600.0
2019-08-26,41483643.0
2019-08-25,41460810.0
2019-08-24,41437032.0
2019-08-23,41414084.0
2019-08-22,41378994.0
2019-08-21,41350046.0
2019-08-20,41327953.0
2019-08-19,41310517.0
2019-08-18,41293513.0
2019-08-17,41273187.0
2019-08-16,41255401.0
2019-08-15,41232379.0
2019-08-14,41212936.0
2019-08-13,41196100.0
2019-08-12,41173484.0
2019-08-11,41160095.0
2019-08-10,41137588.0
2019-08-09,41121751.0
2019-08-08,41095926.0
2019-08-07,41067421.0
2019-08-06,41044439.0
2019-08-05,41020677.0
2019-08-04,40995332.0
2019-08-03,40970953.0
2019-08-02,40950579.0
2019-08-01,40921320.0
2019-07-31,40904092.0
2019-07-30,40872577.0
2019-07-29,40841106.0
2019-07-28,40826260.0
2019-07-27,40793697.0
2019-07-26,40770164.0
2019-07-25,40745166.0
2019-07-24,40728553.0
2019-07-23,40680358.0
2019-07-22,40657260.0
2019-07-21,40633456.0
2019-07-20,40602737.0
2019-07-19,40565937.0
2019-07-18,40526492.0
2019-07-17,40505204.0
2019-07-16,40477697.0
2019-07-15,40456283.0
2019-07-14,40437295.0
2019-07-13,40404589.0
2019-07-12,40385839.0
2019-07-11,40357804.0
2019-07-10,40316360.0
2019-07-09,40291530.0
2019-07-08,40263008.0
2019-07-07,40243498.0
2019-07-06,40218259.0
2019-07-05,40196038.0
2019-07-04,40161666.0
2019-07-03,40132828.0
2019-07-02,40111836.0
2019-07-01,40086673.0
2019-06-30,40060638.0
2019-06-29,40037636.0
2019-06-28,40004049.0
2019-06-27,39966160.0
2019-06-26,39928935.0
2019-06-25,39891604.0
2019-06-24,39840956.0
2019-06-23,39807008.0
2019-06-22,39751949.0
2019-06-21,39719523.0
2019-06-20,39645327.0
2019-06-19,39606770.0
2019-06-18,39576845.0
2019-06-17,39530105.0
2019-06-16,39502962.0
2019-06-15,39465906.0
2019-06-14,39407974.0
2019-06-13,39376037.0
2019-06-12,39333621.0
2019-06-11,39288777.0
2019-06-10,39252978.0
2019-06-09,39222222.0
2019-06-08,39193769.0
2019-06-07,39147033.0
2019-06-06,39108801.0
2019-06-05,39072961.0
2019-06-04,39014882.0
2019-06-03,38976746.0
2019-06-02,38941254.0
2019-06-01,38891124.0
2019-05-31,38843700.0
2019-05-30,38786578.0
2019-05-29,38697934.0
2019-05-28,38644407.0
2019-05-27,38579158.0
2019-05-26,38522399.0
2019-05-25,38459166.0
2019-05-24,38414559.0
2019-05-23,38356397.0
2019-05-22,38278908.0
2019-05-21,38204727.0
2019-05-20,38114681.0
2019-05-19,38065417.0
2019-05-18,37997867.0
2019-05-17,37936290.0
2019-05-16,37865417.0
2019-05-15,37796874.0
2019-05-14,37705522.0
2019-05-13,37632759.0
2019-05-12,37562350.0
2019-05-11,37496775.0
2019-05-10,37439814.0
2019-05-09,37371043.0
2019-05-08,37270408.0
2019-05-07,37188347.0
2019-05-06,37066852.0
2019-05-05,36995377.0
2019-05-04,36904629.0
2019-05-03,36813669.0
2019-05-02,36722168.0
2019-05-01,36646882.0
2019-04-30,36566166.0
2019-04-29,36439846.0
2019-04-28,36376473.0
2019-04-27,36271812.0
2019-04-26,36187524.0
2019-04-25,36083800.0
2019-04-24,35995802.0
2019-04-23,35905549.0
2019-04-22,35837581.0
2019-04-21,35789267.0
2019-04-20,35729730.0
2019-04-19,35676144.0
2019-04-18,35587956.0
2019-04-17,35542072.0
2019-04-16,35509713.0
2019-04-15,35458867.0
2019-04-14,35417184.0
2019-04-13,35379002.0
2019-04-12,35316460.0
2019-04-11,35256896.0
2019-04-10,35151591.0
2019-04-09,35090021.0
2019-04-08,35013239.0
2019-04-07,34973552.0
2019-04-06,34934498.0
2019-04-05,34893526.0
2019-04-04,34845001.0
2019-04-03,34783128.0
2019-04-02,34708834.0
2019-04-01,34660975.0
2019-03-31,34627637.0
2019-03-30,34579239.0
2019-03-29,34544389.0
2019-03-28,34518557.0
2019-03-27,34487434.0
2019-03-26,34468363.0
2019-03-25,34433949.0
2019-03-24,34420035.0
2019-03-23,34395039.0
2019-03-22,34377269.0
2019-03-21,34337444.0
2019-03-20,34319956.0
2019-03-19,34294094.0
2019-03-18,34247106.0
2019-03-17,34223905.0
2019-03-16,34201486.0
2019-03-15,34179281.0
2019-03-14,34153201.0
2019-03-13,34127053.0
2019-03-12,34104676.0
2019-03-11,34085840.0
2019-03-10,34055947.0
2019-03-09,34035621.0
2019-03-08,34006093.0
2019-03-07,33974721.0
2019-03-06,33945919.0
2019-03-05,33919680.0
2019-03-04,33899574.0
2019-03-03,33878225.0
2019-03-02,33840798.0
2019-03-01,33780967.0
2019-02-28,33733170.0
2019-02-27,33668186.0
2019-02-26,33629564.0
2019-02-25,33588036.0
2019-02-24,33549518.0
2019-02-23,33513777.0
2019-02-22,33459146.0
2019-02-21,33419367.0
2019-02-20,33382083.0
2019-02-19,33348715.0
2019-02-18,33317593.0
2019-02-17,33294132.0
2019-02-16,33266243.0
2019-02-15,33246763.0
2019-02-14,33209938.0
2019-02-13,33194631.0
2019-02-12,33168131.0
2019-02-11,33139376.0
2019-02-10,33121583.0
2019-02-09,33092413.0
2019-02-08,33059746.0
2019-02-07,33018379.0
2019-02-06,33001911.0
2019-02-05,32976665.0
2019-02-04,32947450.0
2019-02-03,32919912.0
2019-02-02,32872051.0
2019-02-01,32865601.0
2019-01-31,32816146.0
2019-01-30,32765945.0
2019-01-29,32735858.0
2019-01-28,32710036.0
2019-01-27,32677216.0
2019-01-26,32662113.0
2019-01-25,32628373.0
2019-01-24,32605625.0
2019-01-23,32579944.0
2019-01-22,32565008.0
2019-01-21,32541686.0
2019-01-20,32509879.0
2019-01-19,32481287.0
2019-01-18,32466144.0
2019-01-17,32429364.0
2019-01-16,32371819.0
2019-01-15,32340470.0
2019-01-14,32314103.0
2019-01-13,32287794.0
2019-01-12,32265548.0
2019-01-11,32251969.0
2019-01-10,32212685.0
2019-01-09,32196524.0
2019-01-08,32167512.0
2019-01-07,32141320.0
2019-01-06,32124379.0
2019-01-05,32075490.0
2019-01-04,31978831.0
2019-01-03,31943436.0
2019-01-02,31925191.0
2019-01-01,31906385.0
2018-12-31,31884658.0
2018-12-30,31852950.0
2018-12-29,31838496.0
2018-12-28,31823542.0
2018-12-27,31780906.0
2018-12-26,31765705.0
2018-12-25,31747538.0
2018-12-24,31718207.0
2018-12-23,31686106.0
2018-12-22,31663887.0
2018-12-21,31647258.0
2018-12-20,31626688.0
2018-12-19,31600471.0
2018-12-18,31564463.0
2018-12-17,31549392.0
2018-12-16,31516853.0
2018-12-15,31496427.0
2018-12-14,31474495.0
2018-12-13,31433112.0
2018-12-12,31415099.0
2018-12-11,31390459.0
2018-12-10,31375074.0
2018-12-09,31345223.0
2018-12-08,31328447.0
2018-12-07,31298604.0
2018-12-06,31265684.0
2018-12-05,31243161.0
2018-12-04,31215210.0
2018-12-03,31188869.0
2018-12-02,31156447.0
2018-12-01,31137332.0
2018-11-30,31115819.0
2018-11-29,31081525.0
2018-11-28,31043047.0
2018-11-27,30995269.0
2018-11-26,30961677.0
2018-11-25,30925732.0
2018-11-24,30887305.0
2018-11-23,30848044.0
2018-11-22,30793823.0
2018-11-21,30733701.0
2018-11-20,30667943.0
2018-11-19,30628676.0
2018-11-18,30579721.0
2018-11-17,30547297.0
2018-11-16,30497749.0
2018-11-15,30423212.0
2018-11-14,30370098.0
2018-11-13,30314311.0
2018-11-12,30271670.0
2018-11-11,30210108.0
2018-11-10,30164945.0
2018-11-09,30105241.0
2018-11-08,30017497.0
2018-11-07,29957990.0
2018-11-06,29911004.0
2018-11-05,29888847.0
2018-11-04,29871910.0
2018-11-03,29839110.0
2018-11-02,29806870.0
2018-11-01,29770639.0
2018-10-31,29737907.0
2018-10-30,29708670.0
2018-10-29,29674045.0
2018-10-28,29659207.0
2018-10-27,29626751.0
2018-10-26,29580069.0
2018-10-25,29558062.0
2018-10-24,29527793.0
2018-10-23,29493113.0
2018-10-22,29474194.0
2018-10-21,29439545.0
2018-10-20,29409421.0
2018-10-19,29376685.0
2018-10-18,29344502.0
2018-10-17,29323774.0
2018-10-16,29283371.0
2018-10-15,29258687.0
2018-10-14,29235289.0
2018-10-13,29218709.0
2018-10-12,29179597.0
2018-10-11,29155850.0
2018-10-10,29130908.0
2018-10-09,29106283.0
2018-10-08,29080633.0
2018-10-07,29054029.0
2018-10-06,29016894.0
2018-10-05,28992821.0
2018-10-04,28958471.0
2018-10-03,28942535.0
2018-10-02,28916910.0
2018-10-01,28888424.0
2018-09-30,28863437.0
2018-09-29,28837177.0
2018-09-28,28803672.0
2018-09-27,28782484.0
2018-09-26,28744506.0
2018-09-25,28719353.0
2018-09-24,28701097.0
2018-09-23,28674680.0
2018-09-22,28651311.0
2018-09-21,28621807.0
2018-09-20,28597622.0
2018-09-19,28558403.0
2018-09-18,28533932.0
2018-09-17,28501675.0
2018-09-16,28483576.0
2018-09-15,28453522.0
2018-09-14,28433724.0
2018-09-13,28414053.0
2018-09-12,28389175.0
2018-09-11,28362032.0
2018-09-10,28342459.0
2018-09-09,28311881.0
2018-09-08,28293974.0
2018-09-07,28263169.0
2018-09-06,28242292.0
2018-09-05,28214738.0
2018-09-04,28191701.0
2018-09-03,28162157.0
2018-09-02,28134322.0
2018-09-01,28112529.0
2018-08-31,28079069.0
2018-08-30,28060207.0
2018-08-29,28034898.0
2018-08-28,28003510.0
2018-08-27,27981136.0
2018-08-26,27964375.0
2018-08-25,27942213.0
2018-08-24,27918218.0
2018-08-23,27899774.0
2018-08-22,27875010.0
2018-08-21,27858162.0
2018-08-20,27829011.0
2018-08-19,27807578.0
2018-08-18,27780989.0
2018-08-17,27754651.0
2018-08-16,27715790.0
2018-08-15,27682322.0
2018-08-14,27663029.0
2018-08-13,27628301.0
2018-08-12,27587943.0
2018-08-11,27541358.0
2018-08-10,27486847.0
2018-08-09,27405577.0
2018-08-08,27315257.0
2018-08-07,27274485.0
2018-08-06,27204422.0
2018-08-05,27143784.0
2018-08-04,27083505.0
2018-08-03,27040929.0
2018-08-02,27000921.0
2018-08-01,26928457.0
2018-07-31,26892507.0
2018-07-30,26842015.0
2018-07-29,26816007.0
2018-07-28,26757275.0
2018-07-27,26726208.0
2018-07-26,26671820.0
2018-07-25,26621015.0
2018-07-24,26565485.0
2018-07-23,26525530.0
2018-07-22,26470679.0
2018-07-21,26420736.0
2018-07-20,26381940.0
2018-07-19,26357257.0
2018-07-18,26317963.0
2018-07-17,26287379.0
2018-07-16,26258594.0
2018-07-15,26233588.0
2018-07-14,26205331.0
2018-07-13,26171813.0
2018-07-12,26143287.0
2018-07-11,26109542.0
2018-07-10,26075111.0
2018-07-09,26040441.0
2018-07-08,26008451.0
2018-07-07,25966486.0
2018-07-06,25924685.0
2018-07-05,25881794.0
2018-07-04,25848783.0
2018-07-03,25801666.0
2018-07-02,25766282.0
2018-07-01,25745972.0
2018-06-30,25700598.0
2018-06-29,25634484.0
2018-06-28,25609013.0
2018-06-27,25577537.0
2018-06-26,25548305.0
2018-06-25,25520661.0
2018-06-24,25487339.0
2018-06-23,25450751.0
2018-06-22,25429966.0
2018-06-21,25402550.0
2018-06-20,25383950.0
2018-06-19,25363145.0
2018-06-18,25346220.0
2018-06-17,25334160.0
2018-06-16,25314589.0
2018-06-15,25294827.0
2018-06-14,25275722.0
2018-06-13,25255751.0
2018-06-12,25236934.0
2018-06-11,25223119.0
2018-06-10,25209656.0
2018-06-09,25191101.0
2018-06-08,25170037.0
2018-06-07,25148027.0
2018-06-06,25128406.0
2018-06-05,25103521.0
2018-06-04,25082595.0
2018-06-03,25068725.0
2018-06-02,25044249.0
2018-06-01,25027274.0
2018-05-31,24999675.0
2018-05-30,24983131.0
2018-05-29,24962353.0
2018-05-28,24947903.0
2018-05-27,24934975.0
2018-05-26,24917053.0
2018-05-25,24901198.0
2018-05-24,24880041.0
2018-05-23,24861590.0
2018-05-22,24844348.0
2018-05-21,24828162.0
2018-05-20,24812298.0
2018-05-19,24793998.0
2018-05-18,24776915.0
2018-05-17,24760116.0
2018-05-16,24745452.0
2018-05-15,24726905.0
2018-05-14,24709581.0
2018-05-13,24695265.0
2018-05-12,24672471.0
2018-05-11,24657976.0
2018-05-10,24638029.0
2018-05-09,24622301.0
2018-05-08,24604449.0
2018-05-07,24585031.0
2018-05-06,24568592.0
2018-05-05,24547431.0
2018-05-04,24531095.0
2018-05-03,24500608.0
2018-05-02,24484140.0
2018-05-01,24457182.0
2018-04-28,24391577.0
2018-04-27,24372637.0
2018-04-26,24354558.0
2018-04-25,24334231.0
2018-04-24,24317104.0
2018-04-23,24301501.0
2018-04-22,24282954.0
2018-04-21,24267516.0
2018-04-20,24247834.0
2018-04-19,24233739.0
2018-04-18,24214322.0
2018-04-17,24198982.0
2018-04-16,24183999.0
2018-04-15,24166869.0
2018-04-14,24149819.0
2018-04-13,24131097.0
2018-04-12,24125030.0
2018-04-11,24101412.0
2018-04-10,24082688.0
2018-04-09,24069870.0
2018-04-08,24056184.0
2018-04-07,24038687.0
2018-04-06,24023935.0
2018-04-05,24003136.0
2018-04-04,23990517.0
2018-04-03,23969902.0
2018-04-02,23956777.0
2018-04-01,23938923.0
2018-03-31,23922469.0
2018-03-30,23902116.0
2018-03-29,23886161.0
2018-03-28,23868379.0
2018-03-27,23866247.0
2018-03-26,23832625.0
2018-03-25,23814815.0
2018-03-24,23797280.0
2018-03-23,23782053.0
2018-03-22,23760547.0
2018-03-21,23745026.0
2018-03-20,23723080.0
2018-03-19,23708988.0
2018-03-18,23694001.0
2018-03-17,23671846.0
2018-03-16,23651937.0
2018-03-15,23628176.0
2018-03-14,23611853.0
2018-03-13,23590385.0
2018-03-12,23573197.0
2018-03-11,23558131.0
2018-03-10,23536536.0
2018-03-09,23519270.0
2018-03-08,23497629.0
2018-03-07,23478965.0
2018-03-06,23454702.0
2018-03-05,23436973.0
2018-03-04,23415707.0
2018-03-03,23393072.0
2018-03-02,23374674.0
2018-03-01,23351033.0
2018-02-28,23329572.0
2018-02-27,23304446.0
2018-02-26,23287384.0
2018-02-25,23266988.0
2018-02-24,23246285.0
2018-02-23,23225033.0
2018-02-22,23199775.0
2018-02-21,23179921.0
2018-02-20,23154031.0
2018-02-19,23134321.0
2018-02-18,23129454.0
2018-02-17,23086302.0
2018-02-16,23078366.0
2018-02-15,23051069.0
2018-02-14,23038728.0
2018-02-13,22994461.0
2018-02-12,22991753.0
2018-02-11,22953139.0
2018-02-10,22946498.0
2018-02-09,22907903.0
2018-02-08,22883357.0
2018-02-07,22877387.0
2018-02-06,22833137.0
2018-02-05,22827172.0
2018-02-04,22783332.0
2018-02-03,22775834.0
2018-02-02,22727139.0
2018-02-01,22697724.0
2018-01-31,22694466.0
2018-01-30,22639297.0
2018-01-29,22632358.0
2018-01-28,22577505.0
2018-01-27,22573632.0
2018-01-26,22518982.0
2018-01-25,22508835.0
2018-01-24,22473740.0
2018-01-23,22448486.0
2018-01-22,22421059.0
2018-01-21,22359417.0
2018-01-20,22349343.0
2018-01-19,22280452.0
2018-01-18,22274018.0
2018-01-17,22199550.0
2018-01-16,22159448.0
2018-01-15,22154863.0
2018-01-14,22080990.0
2018-01-13,22069779.0
2018-01-12,22002952.0
2018-01-11,21942468.0
2018-01-10,21935758.0
2018-01-09,21843667.0
2018-01-08,21829648.0
2018-01-07,21747072.0
2018-01-06,21732800.0
2018-01-05,21636969.0
2018-01-04,21593351.0
2018-01-03,21580676.0
2018-01-02,21509704.0
2018-01-01,21506448.0
2017-12-31,21468633.0
2017-12-30,21400134.0
2017-12-29,21358221.0
2017-12-28,21346025.0
2017-12-27,21261978.0
2017-12-26,21249422.0
2017-12-25,21173119.0
2017-12-24,21165559.0
2017-12-23,21100453.0
2017-12-22,20997662.0
2017-12-21,20979889.0
2017-12-20,20843609.0
2017-12-19,20822024.0
2017-12-18,20693380.0
2017-12-17,20675865.0
2017-12-16,20555567.0
2017-12-15,20538020.0
2017-12-14,20390317.0
2017-12-13,20361642.0
2017-12-12,20287315.0
2017-12-11,20193317.0
2017-12-10,20068797.0
2017-12-09,20043920.0
2017-12-08,19936050.0
2017-12-07,19820798.0
2017-12-06,19746602.0
2017-12-05,19682034.0
2017-12-04,19597900.0
2017-12-03,19546323.0
2017-12-02,19479107.0
2017-12-01,19430457.0
2017-11-30,19336323.0
2017-11-29,19261417.0
2017-11-28,19190597.0
2017-11-27,19152189.0
2017-11-26,19107369.0
2017-11-25,19072913.0
2017-11-24,19046316.0
2017-11-23,19004440.0
2017-11-22,18966444.0
2017-11-21,18937477.0
2017-11-20,18889321.0
2017-11-19,18855103.0
2017-11-18,18832344.0
2017-11-17,18797412.0
2017-11-16,18757563.0
2017-11-15,18732076.0
2017-11-14,18692769.0
2017-11-13,18648418.0
2017-11-12,18630876.0
2017-11-11,18584907.0
2017-11-10,18557651.0
2017-11-09,18511288.0
2017-11-08,18484924.0
2017-11-07,18435363.0
2017-11-06,18405132.0
2017-11-05,18362896.0
2017-11-04,18325695.0
2017-11-03,18292760.0
2017-11-02,18234008.0
2017-11-01,18201731.0
2017-10-31,18130912.0
2017-10-30,18107092.0
2017-10-29,18085974.0
2017-10-28,18053981.0
2017-10-27,18019904.0
2017-10-26,17985489.0
2017-10-25,17947154.0
2017-10-24,17910984.0
2017-10-23,17882627.0
2017-10-22,17834066.0
2017-10-21,17804248.0
2017-10-20,17762488.0
2017-10-19,17736481.0
2017-10-18,17705898.0
2017-10-17,17665382.0
2017-10-16,17639093.0
2017-10-15,17605668.0
2017-10-14,17575874.0
2017-10-13,17529679.0
2017-10-12,17497046.0
2017-10-11,17478003.0
2017-10-10,17452385.0
2017-10-09,17431605.0
2017-10-08,17404506.0
2017-10-07,17385625.0
2017-10-06,17361174.0
2017-10-05,17332159.0
2017-10-04,17312457.0
2017-10-03,17300066.0
2017-10-02,17270016.0
2017-10-01,17255044.0
2017-09-30,17226168.0
2017-09-29,17205074.0
2017-09-28,17182806.0
2017-09-27,17162305.0
2017-09-26,17134865.0
2017-09-25,17118097.0
2017-09-24,17097854.0
2017-09-23,17081938.0
